timestamp,open,Close,high,low,volume,trade_volume,returns,SMA_short,SMA_long,MA,STD,BB_upper,BB_lower,RSI,long_signal,short_signal,position,strategy_ret,equity
12-04-2025 14:36:30,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:36:35,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:36:40,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:36:45,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:36:50,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:36:55,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:37:00,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:37:05,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:37:10,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:37:15,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:37:20,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:37:25,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:37:30,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:37:35,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:37:40,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:37:45,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:37:50,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:37:55,359.75,359.75,359.75,359.75,0,0,0.0,359.75,359.75,359.75,0.0,359.75,359.75,,False,False,0,0.0,1.0
12-04-2025 14:38:00,365.7,365.7,365.7,365.7,20,20,0.016539263377345348,360.94,360.0475,360.0475,1.2967724357033463,362.64104487140673,357.4539551285933,100.0,False,False,0,0.0,1.0
12-04-2025 14:38:05,366.65,366.65,366.65,366.65,20,20,0.0025977577249109984,362.32,360.39250000000004,360.39250000000004,1.9333439295686587,364.25918785913734,356.52581214086274,100.0,False,False,0,0.0,1.0
12-04-2025 14:38:10,363.95,363.95,363.95,363.95,20,20,-0.007363971089594967,363.15999999999997,360.6025,360.6025,2.075058734108504,364.752617468217,356.45238253178303,71.87500000000001,False,False,0,-0.0,1.0
12-04-2025 14:38:15,363.95,363.95,363.95,363.95,20,0,0.0,364.0,360.8125,360.8125,2.1876285676503686,365.1877571353007,356.4372428646993,71.87500000000001,False,False,0,0.0,1.0
12-04-2025 14:38:20,363.95,363.95,363.95,363.95,20,0,0.0,364.84,361.0225,361.0225,2.275383209483631,365.57326641896725,356.4717335810327,71.87500000000001,False,False,0,0.0,1.0
12-04-2025 14:38:25,363.95,363.95,363.95,363.95,20,0,0.0,364.48999999999995,361.23249999999996,361.23249999999996,2.341114851945557,365.91472970389106,356.55027029610886,71.87500000000001,False,False,0,0.0,1.0
12-04-2025 14:38:30,363.95,363.95,363.95,363.95,20,0,0.0,363.95,361.4425,361.4425,2.386643825542491,366.21578765108495,356.66921234891504,71.87500000000001,False,False,0,0.0,1.0
12-04-2025 14:38:35,363.95,363.95,363.95,363.95,20,0,0.0,363.95,361.65250000000003,361.65250000000003,2.4131139115259606,366.47872782305194,356.8262721769481,71.87500000000001,False,False,0,0.0,1.0
12-04-2025 14:38:40,363.95,363.95,363.95,363.95,20,0,0.0,363.95,361.8625,361.8625,2.421150294797941,366.7048005895959,357.02019941040413,71.87500000000001,False,False,0,0.0,1.0
12-04-2025 14:38:45,363.95,363.95,363.95,363.95,20,0,0.0,363.95,362.0725,362.0725,2.410937317725246,366.8943746354505,357.2506253645495,71.87500000000001,False,False,0,0.0,1.0
12-04-2025 14:38:50,363.95,363.95,363.95,363.95,20,0,0.0,363.95,362.28249999999997,362.28249999999997,2.382240279652799,367.04698055930555,357.5180194406944,71.87500000000001,False,False,0,0.0,1.0
12-04-2025 14:38:55,363.95,363.95,363.95,363.95,20,0,0.0,363.95,362.49249999999995,362.49249999999995,2.3343775937067845,367.16125518741353,357.82374481258637,71.87500000000001,False,False,0,0.0,1.0
12-04-2025 14:39:00,363.95,363.95,363.95,363.95,20,0,0.0,363.95,362.7025,362.7025,2.266135201174082,367.23477040234815,358.1702295976518,71.87500000000001,False,False,0,0.0,1.0
12-04-2025 14:39:05,363.95,363.95,363.95,363.95,20,0,0.0,363.95,362.9125,362.9125,2.1755961826589814,367.263692365318,358.56130763468207,71.87500000000001,False,False,0,0.0,1.0
12-04-2025 14:39:10,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.1225,363.1225,2.059822504489249,367.2421450089785,359.0028549910215,26.02739726027383,False,False,0,0.0,1.0
12-04-2025 14:39:15,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.3325,363.3325,1.9142410375917607,367.1609820751835,359.5040179248165,0.0,False,False,0,0.0,1.0
12-04-2025 14:39:20,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.54249999999996,363.54249999999996,1.7313488238943615,367.0051976477887,360.07980235221123,,False,False,0,0.0,1.0
12-04-2025 14:39:25,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.7525,363.7525,1.4975375621333868,366.74757512426675,360.75742487573325,,False,False,0,0.0,1.0
12-04-2025 14:39:30,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.9625,363.9625,1.1829914412202813,366.32848288244054,361.5965171175594,,False,False,0,0.0,1.0
12-04-2025 14:39:35,363.95,363.95,363.95,363.95,20,0,0.0,363.95,364.1725,364.1725,0.6841920417547026,365.5408840835094,362.8041159164906,,False,False,0,0.0,1.0
12-04-2025 14:39:40,363.95,363.95,363.95,363.95,20,0,0.0,363.95,364.085,364.085,0.5884513573783855,365.26190271475673,362.90809728524323,,False,False,0,0.0,1.0
12-04-2025 14:39:45,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:39:50,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:39:55,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:40:00,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:40:05,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:40:10,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:40:15,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:40:20,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:40:25,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:40:30,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:40:35,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:40:40,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:40:45,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:40:50,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:40:55,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:41:00,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:41:05,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:41:10,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:41:15,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:41:20,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:41:25,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:41:30,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:41:35,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:41:40,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:41:45,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:41:50,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:41:55,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:42:00,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:42:05,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:42:10,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:42:15,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:42:20,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:42:25,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:42:30,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:42:35,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:42:40,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:42:45,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:42:50,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:42:55,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:43:00,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:43:05,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:43:10,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:43:15,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:43:20,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:43:25,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:43:30,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:43:35,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:43:40,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:43:45,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:43:50,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:43:55,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:44:00,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:44:05,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:44:10,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:44:15,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:44:20,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:44:25,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:44:30,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:44:35,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
12-04-2025 14:44:40,363.95,363.95,363.95,363.95,20,0,0.0,363.95,363.95,363.95,0.0,363.95,363.95,,False,False,0,0.0,1.0
